Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200510,15,15,14,14,1,2,0,1,1,2,8919,0,8919,2005,3
200510,15,15,14,14,1,2,1,1,1,2,10254,1,10254,2005,3
200510,16,16,10,10,0,0,0,0,0,4,21516,0,21516,2005,3
200510,16,16,10,10,0,0,0,1,0,4,62701,0,62701,2005,3
200510,16,16,10,10,0,0,1,0,0,4,20904,1,20904,2005,3
200510,16,16,10,10,0,0,1,1,0,4,63704,1,63704,2005,3
200510,17,17,15,15,1,2,0,1,1,1,10122,0,10122,2005,3
200510,17,17,15,15,1,2,1,1,1,1,11311,1,11311,2005,3
200510,18,18,16,16,0,0,0,0,0,0,12585,0,12585,2005,3
200510,18,18,16,16,0,0,1,0,0,0,12490,1,12490,2005,3
200510,19,19,17,17,0,0,0,1,0,4,7556,0,7556,2005,3
200510,19,19,17,17,0,0,1,1,0,4,6962,1,6962,2005,3
200510,20,20,6,6,0,0,0,1,0,0,4470,0,4470,2005,3
200510,20,20,6,6,0,0,1,1,0,0,4096,1,4096,2005,3
200510,21,21,18,18,1,3,0,1,1,2,809,0,809,2005,3
200510,21,21,18,18,1,3,1,1,1,2,975,1,975,2005,3
200510,22,22,19,19,0,0,0,0,1,2,4550,0,4550,2005,3
200510,22,22,19,19,0,0,1,0,1,2,4446,1,4446,2005,3
200510,23,23,20,20,1,2,0,1,1,2,7147,0,7147,2005,3
200510,23,23,20,20,1,2,1,1,1,2,7924,1,7924,2005,3
200510,24,24,21,21,1,3,0,1,1,2,9383,0,9383,2005,3
200510,24,24,21,21,1,3,1,1,1,2,9113,1,9113,2005,3
200510,25,25,22,22,1,2,0,1,1,2,4115,0,4115,2005,3
200510,25,25,22,22,1,2,1,1,1,2,3812,1,3812,2005,3
200510,26,26,23,23,1,3,0,1,1,1,20840,0,20840,2005,3
200510,26,26,23,23,1,3,1,1,1,1,19478,1,19478,2005,3
200510,27,27,24,24,0,0,0,1,0,0,1502,0,1502,2005,3
200510,27,27,24,24,0,0,1,1,0,0,1735,1,1735,2005,3
200510,28,28,25,25,1,5,0,1,1,1,5011,0,5011,2005,3
200510,28,28,25,25,1,5,1,1,1,1,7101,1,7101,2005,3
200510,42,41,37,36,1,1,0,1,1,2,28,0,28,2005,3
200510,29,29,26,26,0,0,0,1,0,2,1594,0,1594,2005,3
200510,29,29,26,26,0,0,1,1,0,2,2984,1,2984,2005,3
200510,30,30,27,27,0,0,0,1,0,4,46907,0,46907,2005,3
200510,30,30,27,27,0,0,1,1,0,4,48977,1,48977,2005,3
200510,30,30,27,27,1,2,0,1,1,2,6229,0,6229,2005,3
200510,30,30,27,27,1,2,1,1,1,2,6559,1,6559,2005,3
200510,31,31,28,28,1,2,0,1,1,2,11573,0,11573,2005,3
200510,31,31,28,28,1,2,1,1,1,2,10360,1,10360,2005,3
200510,32,32,29,29,1,2,0,1,1,1,14694,0,14694,2005,3
200510,32,32,29,29,1,2,1,1,1,1,17250,1,17250,2005,3
200510,33,33,10,10,0,0,0,1,0,4,6658,0,6658,2005,3
200510,33,33,10,10,0,0,1,1,0,4,6553,1,6553,2005,3
200510,33,33,30,30,0,0,0,1,2,5,102254,0,102254,2005,3
200510,33,33,30,30,0,0,1,1,2,5,101134,1,101134,2005,3
200510,33,33,30,30,1,1,0,1,2,5,3719,0,3719,2005,3
200510,33,33,30,30,1,1,1,1,2,5,3508,1,3508,2005,3
200510,34,34,31,31,0,0,0,0,0,0,3508,0,3508,2005,3
200510,34,34,31,31,0,0,1,0,0,0,3448,1,3448,2005,3
200510,35,35,32,32,1,6,0,1,1,1,3527,0,3527,2005,3
200510,35,35,32,32,1,6,1,1,1,1,4037,1,4037,2005,3
200510,36,36,24,24,0,0,0,1,0,2,38737,0,38737,2005,3
200510,36,36,24,24,0,0,1,1,0,2,37680,1,37680,2005,3
200510,36,36,24,24,0,0,0,0,0,0,36058,0,36058,2005,3
200510,36,36,24,24,0,0,1,0,0,0,34562,1,34562,2005,3
200510,37,37,33,30,0,0,0,1,0,0,52157,0,52157,2005,3
200510,37,37,33,30,0,0,1,1,0,0,52204,1,52204,2005,3
200510,38,37,30,30,0,0,0,0,2,3,56427,0,56427,2005,3
200510,38,37,30,30,0,0,0,1,2,3,24678,0,24678,2005,3
200510,38,37,30,30,0,0,1,0,2,3,56155,1,56155,2005,3
200510,38,37,30,30,0,0,1,1,2,3,23767,1,23767,2005,3
200510,38,37,30,30,0,0,2,1,2,3,483,2,966,2005,3
200510,38,37,30,30,0,0,0,1,2,5,355551,0,355551,2005,3
200510,38,37,30,30,0,0,1,1,2,5,355445,1,355445,2005,3
200510,38,37,30,30,0,0,2,1,2,5,8271,2,16542,2005,3
200510,38,37,30,30,1,2,0,1,1,1,63128,0,63128,2005,3
200510,38,37,30,30,1,2,1,1,1,1,68237,1,68237,2005,3
200510,38,37,30,30,1,2,2,1,1,1,3354,2,6708,2005,3
200510,38,37,30,30,1,4,0,1,1,1,6280,0,6280,2005,3
200510,38,37,30,30,1,4,1,1,1,1,9056,1,9056,2005,3
200510,38,37,30,30,1,4,2,1,1,1,1046,2,2092,2005,3
200510,38,37,30,30,1,1,0,1,2,5,10103,0,10103,2005,3
200510,38,37,30,30,1,1,1,1,2,5,8022,1,8022,2005,3
200510,38,37,30,30,1,1,2,1,2,5,40,2,80,2005,3
200510,38,37,30,30,1,3,0,1,1,1,27617,0,27617,2005,3
200510,38,37,30,30,1,3,1,1,1,1,26955,1,26955,2005,3
200510,38,37,30,30,1,3,2,1,1,1,862,2,1724,2005,3
200510,38,37,30,30,1,5,0,1,1,1,7347,0,7347,2005,3
200510,38,37,30,30,1,5,1,1,1,1,8491,1,8491,2005,3
200510,38,37,30,30,1,5,2,1,1,1,230,2,460,2005,3
200510,39,38,34,33,1,3,0,1,1,2,9604,0,9604,2005,3
200510,39,38,34,33,1,3,1,1,1,2,9751,1,9751,2005,3
200510,40,39,35,34,1,1,0,1,1,2,1326,0,1326,2005,3
200510,40,39,35,34,1,1,1,1,1,2,1458,1,1458,2005,3
200511,0,0,0,0,0,0,0,0,0,0,16855,0,16855,2005,4
200511,0,0,0,0,0,0,1,0,0,0,17376,1,17376,2005,4
200511,0,0,0,0,0,0,2,0,0,0,2911,2,5822,2005,4
200511,0,0,0,0,1,1,0,0,1,2,284,0,284,2005,4
200511,0,0,0,0,1,1,1,0,1,2,284,1,284,2005,4
200511,1,1,1,1,1,1,0,1,0,0,18143,0,18143,2005,4
200511,1,1,1,1,1,1,1,1,0,0,18144,1,18144,2005,4
200511,2,2,2,2,1,2,0,1,1,1,4550,0,4550,2005,4
200511,2,2,2,2,1,2,1,1,1,1,4149,1,4149,2005,4
200511,3,3,3,3,1,3,0,1,1,2,7121,0,7121,2005,4
200511,3,3,3,3,1,3,1,1,1,2,7574,1,7574,2005,4
200511,4,4,4,4,1,4,0,1,1,1,4085,0,4085,2005,4
200511,4,4,4,4,1,4,1,1,1,1,4583,1,4583,2005,4
200511,5,5,5,5,0,0,0,0,1,2,5892,0,5892,2005,4
200511,5,5,5,5,0,0,1,0,1,2,5929,1,5929,2005,4
200511,6,6,6,6,0,0,0,1,1,2,31136,0,31136,2005,4
200511,6,6,6,6,0,0,1,1,1,2,34920,1,34920,2005,4
200511,6,6,6,6,0,0,2,1,1,2,3923,2,7846,2005,4
200511,6,6,6,6,1,1,0,1,1,2,5921,0,5921,2005,4
200511,6,6,6,6,1,1,1,1,1,2,5889,1,5889,2005,4
200511,6,6,6,6,1,1,2,1,1,2,269,2,538,2005,4
200511,6,6,6,6,1,5,0,1,1,2,10845,0,10845,2005,4
200511,6,6,6,6,1,5,1,1,1,2,12576,1,12576,2005,4
200511,6,6,6,6,1,5,2,1,1,2,1253,2,2506,2005,4
200511,7,7,7,7,1,2,0,1,1,1,5481,0,5481,2005,4
200511,7,7,7,7,1,2,1,1,1,1,5304,1,5304,2005,4
200511,8,8,8,8,0,0,0,1,2,3,132066,0,132066,2005,4
200511,8,8,8,8,0,0,1,1,2,3,135008,1,135008,2005,4
200511,9,9,8,8,0,0,0,1,2,3,4390,0,4390,2005,4
200511,9,9,8,8,0,0,1,1,2,3,4409,1,4409,2005,4
200511,10,10,9,9,1,2,0,1,1,2,4814,0,4814,2005,4
200511,10,10,9,9,1,2,1,1,1,2,4569,1,4569,2005,4
200511,13,13,12,12,1,3,0,1,1,2,15264,0,15264,2005,4
200511,13,13,12,12,1,3,1,1,1,2,15554,1,15554,2005,4
200511,14,14,13,13,1,2,0,1,1,2,9990,0,9990,2005,4
200511,14,14,13,13,1,2,1,1,1,2,10097,1,10097,2005,4
200511,15,15,14,14,1,2,0,1,1,2,8954,0,8954,2005,4
200511,15,15,14,14,1,2,1,1,1,2,10234,1,10234,2005,4
200511,16,16,10,10,0,0,0,0,0,4,21390,0,21390,2005,4
200511,16,16,10,10,0,0,0,1,0,4,55102,0,55102,2005,4
200511,16,16,10,10,0,0,1,0,0,4,20550,1,20550,2005,4
200511,16,16,10,10,0,0,1,1,0,4,58191,1,58191,2005,4
200511,17,17,15,15,1,2,0,1,1,1,10713,0,10713,2005,4
200511,17,17,15,15,1,2,1,1,1,1,11792,1,11792,2005,4
200511,18,18,16,16,0,0,0,0,0,0,13080,0,13080,2005,4
200511,18,18,16,16,0,0,1,0,0,0,12922,1,12922,2005,4
200511,19,19,17,17,0,0,0,1,0,4,6792,0,6792,2005,4
200511,19,19,17,17,0,0,1,1,0,4,7195,1,7195,2005,4
200511,20,20,6,6,0,0,0,1,0,0,4339,0,4339,2005,4
200511,20,20,6,6,0,0,1,1,0,0,4472,1,4472,2005,4
200511,22,22,19,19,0,0,0,0,1,2,1555,0,1555,2005,4
200511,22,22,19,19,0,0,1,0,1,2,1790,1,1790,2005,4
200511,23,23,20,20,1,2,0,1,1,2,6925,0,6925,2005,4
200511,23,23,20,20,1,2,1,1,1,2,8103,1,8103,2005,4
200511,24,24,21,21,1,3,0,1,1,2,7535,0,7535,2005,4
200511,24,24,21,21,1,3,1,1,1,2,7110,1,7110,2005,4
200511,25,25,22,22,1,2,0,1,1,2,4514,0,4514,2005,4
200511,25,25,22,22,1,2,1,1,1,2,4409,1,4409,2005,4
200511,26,26,23,23,1,3,0,1,1,1,15301,0,15301,2005,4
200511,26,26,23,23,1,3,1,1,1,1,15229,1,15229,2005,4
200511,27,27,24,24,0,0,0,1,0,0,1201,0,1201,2005,4
200511,27,27,24,24,0,0,1,1,0,0,1441,1,1441,2005,4
200511,28,28,25,25,1,5,0,1,1,1,5431,0,5431,2005,4
200511,28,28,25,25,1,5,1,1,1,1,8184,1,8184,2005,4
200511,29,29,26,26,0,0,0,1,0,2,1468,0,1468,2005,4
200511,29,29,26,26,0,0,1,1,0,2,2537,1,2537,2005,4
200511,30,30,27,27,0,0,0,1,0,4,44859,0,44859,2005,4
200511,30,30,27,27,0,0,1,1,0,4,46200,1,46200,2005,4
200511,30,30,27,27,1,2,0,1,1,2,6199,0,6199,2005,4
200511,30,30,27,27,1,2,1,1,1,2,5965,1,5965,2005,4
200511,31,31,28,28,1,2,0,1,1,2,9116,0,9116,2005,4
200511,31,31,28,28,1,2,1,1,1,2,8086,1,8086,2005,4
200511,32,32,29,29,1,2,0,1,1,1,15019,0,15019,2005,4
200604,27,27,24,24,0,0,1,1,0,0,1253,1,1253,2006,5
200511,32,32,29,29,1,2,1,1,1,1,16438,1,16438,2005,4
200511,33,33,10,10,0,0,0,1,0,4,6431,0,6431,2005,4
200511,33,33,10,10,0,0,1,1,0,4,6472,1,6472,2005,4
200511,33,33,30,30,0,0,0,1,2,5,90860,0,90860,2005,4
200511,33,33,30,30,0,0,1,1,2,5,89742,1,89742,2005,4
200511,33,33,30,30,1,1,0,1,2,5,3046,0,3046,2005,4
200511,33,33,30,30,1,1,1,1,2,5,3064,1,3064,2005,4
200511,34,34,31,31,0,0,0,0,0,0,3868,0,3868,2005,4
200511,34,34,31,31,0,0,1,0,0,0,3811,1,3811,2005,4
200511,35,35,32,32,1,6,0,1,1,1,4105,0,4105,2005,4
200511,35,35,32,32,1,6,1,1,1,1,4259,1,4259,2005,4
200511,36,36,24,24,0,0,0,1,0,2,27469,0,27469,2005,4
200511,36,36,24,24,0,0,1,1,0,2,29799,1,29799,2005,4
200511,36,36,24,24,0,0,0,0,0,0,33531,0,33531,2005,4
200511,36,36,24,24,0,0,1,0,0,0,33243,1,33243,2005,4
200511,37,37,33,30,0,0,0,1,0,0,46958,0,46958,2005,4
200511,37,37,33,30,0,0,1,1,0,0,47813,1,47813,2005,4
200511,38,37,30,30,0,0,0,0,2,3,58938,0,58938,2005,4
200511,38,37,30,30,0,0,1,0,2,3,57821,1,57821,2005,4
200511,38,37,30,30,0,0,0,1,2,5,380704,0,380704,2005,4
200511,38,37,30,30,0,0,1,1,2,5,374221,1,374221,2005,4
200511,38,37,30,30,0,0,2,1,2,5,7299,2,14598,2005,4
200511,38,37,30,30,1,2,0,1,1,1,64080,0,64080,2005,4
200511,38,37,30,30,1,2,1,1,1,1,60797,1,60797,2005,4
200511,38,37,30,30,1,2,2,1,1,1,3465,2,6930,2005,4
200511,38,37,30,30,1,4,0,1,1,1,7591,0,7591,2005,4
200511,38,37,30,30,1,4,1,1,1,1,7850,1,7850,2005,4
200511,38,37,30,30,1,4,2,1,1,1,1411,2,2822,2005,4
200511,38,37,30,30,1,1,0,1,2,5,7794,0,7794,2005,4
200511,38,37,30,30,1,1,1,1,2,5,7651,1,7651,2005,4
200512,6,6,6,6,1,5,1,1,1,2,12586,1,12586,2005,6
200511,38,37,30,30,1,3,0,1,1,1,21996,0,21996,2005,4
200511,38,37,30,30,1,3,1,1,1,1,21571,1,21571,2005,4
200511,38,37,30,30,1,3,2,1,1,1,609,2,1218,2005,4
200511,38,37,30,30,1,5,0,1,1,1,8612,0,8612,2005,4
200511,38,37,30,30,1,5,1,1,1,1,9649,1,9649,2005,4
200511,38,37,30,30,1,5,2,1,1,1,158,2,316,2005,4
200511,39,38,34,33,1,3,0,1,1,2,8021,0,8021,2005,4
200511,39,38,34,33,1,3,1,1,1,2,8174,1,8174,2005,4
200511,40,39,35,34,1,1,0,1,1,2,1268,0,1268,2005,4
200511,40,39,35,34,1,1,1,1,1,2,1283,1,1283,2005,4
200512,0,0,0,0,0,0,0,0,0,0,15373,0,15373,2005,6
200512,0,0,0,0,0,0,1,0,0,0,16790,1,16790,2005,6
200512,0,0,0,0,0,0,2,0,0,0,2402,2,4804,2005,6
200512,1,1,1,1,1,1,0,1,0,0,19200,0,19200,2005,6
200512,1,1,1,1,1,1,1,1,0,0,19481,1,19481,2005,6
200512,43,42,1,1,1,1,0,1,0,0,554,0,554,2005,6
200512,43,42,1,1,1,1,1,1,0,0,509,1,509,2005,6
200512,2,2,2,2,1,2,0,1,1,1,4261,0,4261,2005,6
200512,2,2,2,2,1,2,1,1,1,1,3543,1,3543,2005,6
200512,3,3,3,3,1,3,0,1,1,2,7158,0,7158,2005,6
200512,3,3,3,3,1,3,1,1,1,2,7456,1,7456,2005,6
200512,4,4,4,4,1,4,0,1,1,1,7406,0,7406,2005,6
200512,4,4,4,4,1,4,1,1,1,1,6473,1,6473,2005,6
200512,5,5,5,5,0,0,0,0,1,2,5847,0,5847,2005,6
200512,5,5,5,5,0,0,1,0,1,2,5844,1,5844,2005,6
200512,6,6,6,6,0,0,0,1,1,2,27640,0,27640,2005,6
200512,6,6,6,6,0,0,1,1,1,2,35412,1,35412,2005,6
200512,6,6,6,6,0,0,2,1,1,2,5903,2,11806,2005,6
200512,6,6,6,6,1,1,0,1,1,2,6655,0,6655,2005,6
200512,6,6,6,6,1,1,1,1,1,2,6847,1,6847,2005,6
200512,6,6,6,6,1,1,2,1,1,2,147,2,294,2005,6
200512,6,6,6,6,1,5,0,1,1,2,9142,0,9142,2005,6
200512,6,6,6,6,1,5,2,1,1,2,1737,2,3474,2005,6
200512,7,7,7,7,1,2,0,1,1,1,5355,0,5355,2005,6
200512,7,7,7,7,1,2,1,1,1,1,5895,1,5895,2005,6
200512,8,8,8,8,0,0,0,1,2,3,127085,0,127085,2005,6
200512,8,8,8,8,0,0,1,1,2,3,130393,1,130393,2005,6
200512,9,9,8,8,0,0,0,1,2,3,4423,0,4423,2005,6
200512,9,9,8,8,0,0,1,1,2,3,4313,1,4313,2005,6
200512,10,10,9,9,1,2,0,1,1,2,4768,0,4768,2005,6
200512,10,10,9,9,1,2,1,1,1,2,5020,1,5020,2005,6
200512,13,13,12,12,1,3,0,1,1,2,15058,0,15058,2005,6
200512,13,13,12,12,1,3,1,1,1,2,15271,1,15271,2005,6
200512,14,14,13,13,1,2,0,1,1,2,9813,0,9813,2005,6
200512,14,14,13,13,1,2,1,1,1,2,10442,1,10442,2005,6
200512,15,15,14,14,1,2,0,1,1,2,9680,0,9680,2005,6
200512,15,15,14,14,1,2,1,1,1,2,11506,1,11506,2005,6
200512,16,16,10,10,0,0,0,0,0,4,21336,0,21336,2005,6
200512,16,16,10,10,0,0,0,1,0,4,54864,0,54864,2005,6
200512,16,16,10,10,0,0,1,0,0,4,22322,1,22322,2005,6
200512,16,16,10,10,0,0,1,1,0,4,57401,1,57401,2005,6
200512,17,17,15,15,1,2,0,1,1,1,11032,0,11032,2005,6
200512,17,17,15,15,1,2,1,1,1,1,12336,1,12336,2005,6
200512,18,18,16,16,0,0,0,0,0,0,12855,0,12855,2005,6
200512,18,18,16,16,0,0,1,0,0,0,13049,1,13049,2005,6
200512,19,19,17,17,0,0,0,1,0,4,7024,0,7024,2005,6
200512,19,19,17,17,0,0,1,1,0,4,7602,1,7602,2005,6
200512,20,20,6,6,0,0,0,1,0,0,4113,0,4113,2005,6
200512,20,20,6,6,0,0,1,1,0,0,4462,1,4462,2005,6
200512,23,23,20,20,1,2,0,1,1,2,7094,0,7094,2005,6
200512,23,23,20,20,1,2,1,1,1,2,9192,1,9192,2005,6
200512,24,24,21,21,1,3,0,1,1,2,7324,0,7324,2005,6
200512,24,24,21,21,1,3,1,1,1,2,7237,1,7237,2005,6
200512,25,25,22,22,1,2,0,1,1,2,4474,0,4474,2005,6
200604,27,27,24,24,0,0,0,1,0,0,1133,0,1133,2006,5
200512,25,25,22,22,1,2,1,1,1,2,5101,1,5101,2005,6
200512,26,26,23,23,1,3,0,1,1,1,14696,0,14696,2005,6
200512,26,26,23,23,1,3,1,1,1,1,14949,1,14949,2005,6
200512,27,27,24,24,0,0,0,1,0,0,1158,0,1158,2005,6
200512,27,27,24,24,0,0,1,1,0,0,1638,1,1638,2005,6
200512,28,28,25,25,1,5,0,1,1,1,5890,0,5890,2005,6
200512,28,28,25,25,1,5,1,1,1,1,10450,1,10450,2005,6
200512,29,29,26,26,0,0,0,1,0,0,1739,0,1739,2005,6
200512,29,29,26,26,0,0,1,1,0,0,2554,1,2554,2005,6
200512,30,30,27,27,0,0,0,1,0,4,46348,0,46348,2005,6
200512,30,30,27,27,0,0,1,1,0,4,47663,1,47663,2005,6
200512,30,30,27,27,1,2,0,1,1,2,6331,0,6331,2005,6
200512,30,30,27,27,1,2,1,1,1,2,6520,1,6520,2005,6
200512,31,31,28,28,1,2,0,1,1,2,7623,0,7623,2005,6
200512,31,31,28,28,1,2,1,1,1,2,12657,1,12657,2005,6
200512,32,32,29,29,1,2,0,1,1,1,16877,0,16877,2005,6
200512,32,32,29,29,1,2,1,1,1,1,18197,1,18197,2005,6
200512,33,33,10,10,0,0,0,1,0,4,4376,0,4376,2005,6
200512,33,33,10,10,0,0,1,1,0,4,3897,1,3897,2005,6
200512,33,33,30,30,0,0,0,1,2,5,90313,0,90313,2005,6
200512,33,33,30,30,0,0,1,1,2,5,90500,1,90500,2005,6
200512,33,33,30,30,1,1,0,1,2,5,3188,0,3188,2005,6
200512,33,33,30,30,1,1,1,1,2,5,3258,1,3258,2005,6
200512,34,34,31,31,0,0,0,0,0,0,4318,0,4318,2005,6
200512,34,34,31,31,0,0,1,0,0,0,4146,1,4146,2005,6
200512,35,35,32,32,1,6,0,1,1,1,5371,0,5371,2005,6
200512,35,35,32,32,1,6,1,1,1,1,7536,1,7536,2005,6
200512,36,36,24,24,0,0,0,0,0,0,29880,0,29880,2005,6
200512,36,36,24,24,0,0,0,1,0,0,25505,0,25505,2005,6
200512,36,36,24,24,0,0,1,0,0,0,33736,1,33736,2005,6
200512,36,36,24,24,0,0,1,1,0,0,26801,1,26801,2005,6
200512,37,37,33,30,0,0,0,1,0,0,47525,0,47525,2005,6
200512,37,37,33,30,0,0,1,1,0,0,49674,1,49674,2005,6
200512,38,37,30,30,0,0,0,0,2,3,58428,0,58428,2005,6
200512,38,37,30,30,0,0,1,0,2,3,62840,1,62840,2005,6
200512,38,37,30,30,0,0,0,1,2,5,392724,0,392724,2005,6
200512,38,37,30,30,0,0,1,1,2,5,382711,1,382711,2005,6
200512,38,37,30,30,0,0,2,1,2,5,8913,2,17826,2005,6
200512,38,37,30,30,1,2,0,1,1,1,62911,0,62911,2005,6
200512,38,37,30,30,1,2,1,1,1,1,67674,1,67674,2005,6
200512,38,37,30,30,1,2,2,1,1,1,3498,2,6996,2005,6
200512,38,37,30,30,1,4,0,1,1,1,9418,0,9418,2005,6
200512,38,37,30,30,1,4,1,1,1,1,9790,1,9790,2005,6
200512,38,37,30,30,1,4,2,1,1,1,1024,2,2048,2005,6
200512,38,37,30,30,1,1,0,1,2,5,11266,0,11266,2005,6
200512,38,37,30,30,1,1,1,1,2,5,11319,1,11319,2005,6
200512,38,37,30,30,1,1,2,1,2,5,64,2,128,2005,6
200512,38,37,30,30,1,3,0,1,1,1,22422,0,22422,2005,6
200512,38,37,30,30,1,3,1,1,1,1,22376,1,22376,2005,6
200512,38,37,30,30,1,3,2,1,1,1,476,2,952,2005,6
200512,38,37,30,30,1,5,0,1,1,1,10334,0,10334,2005,6
200512,38,37,30,30,1,5,1,1,1,1,12624,1,12624,2005,6
200512,38,37,30,30,1,5,2,1,1,1,123,2,246,2005,6
200512,39,38,34,33,1,3,0,1,1,2,8179,0,8179,2005,6
200512,39,38,34,33,1,3,1,1,1,2,8798,1,8798,2005,6
200512,40,39,35,34,1,1,0,1,1,2,1156,0,1156,2005,6
200512,40,39,35,34,1,1,1,1,1,2,1209,1,1209,2005,6
200601,0,0,0,0,0,0,0,0,0,0,13010,0,13010,2006,7
200601,0,0,0,0,0,0,1,0,0,0,12226,1,12226,2006,7
200601,0,0,0,0,0,0,2,0,0,0,3316,2,6632,2006,7
200601,1,1,1,1,1,1,0,1,0,0,18986,0,18986,2006,7
200601,1,1,1,1,1,1,1,1,0,0,18360,1,18360,2006,7
200601,43,42,1,1,1,1,0,1,0,0,282,0,282,2006,7
200601,43,42,1,1,1,1,1,1,0,0,337,1,337,2006,7
200601,2,2,2,2,1,2,0,1,1,1,3470,0,3470,2006,7
200601,2,2,2,2,1,2,1,1,1,1,3078,1,3078,2006,7
200601,3,3,3,3,1,3,0,1,1,2,7565,0,7565,2006,7
200601,3,3,3,3,1,3,1,1,1,2,7175,1,7175,2006,7
200601,4,4,4,4,1,4,0,1,1,1,6688,0,6688,2006,7
200601,4,4,4,4,1,4,1,1,1,1,7450,1,7450,2006,7
200601,5,5,5,5,0,0,0,0,1,2,4096,0,4096,2006,7
200601,5,5,5,5,0,0,1,0,1,2,4057,1,4057,2006,7
200601,6,6,6,6,0,0,0,1,1,2,28485,0,28485,2006,7
200601,6,6,6,6,0,0,1,1,1,2,31577,1,31577,2006,7
200601,6,6,6,6,0,0,2,1,1,2,4309,2,8618,2006,7
200601,6,6,6,6,1,1,0,1,1,2,5804,0,5804,2006,7
200601,6,6,6,6,1,1,1,1,1,2,4921,1,4921,2006,7
200601,6,6,6,6,1,1,2,1,1,2,181,2,362,2006,7
200601,6,6,6,6,1,5,0,1,1,2,10758,0,10758,2006,7
200601,6,6,6,6,1,5,1,1,1,2,11638,1,11638,2006,7
200601,6,6,6,6,1,5,2,1,1,2,2265,2,4530,2006,7
200601,7,7,7,7,1,2,0,1,1,1,6629,0,6629,2006,7
200601,7,7,7,7,1,2,1,1,1,1,6005,1,6005,2006,7
200601,8,8,8,8,0,0,0,1,2,3,118267,0,118267,2006,7
200601,8,8,8,8,0,0,1,1,2,3,110409,1,110409,2006,7
200601,9,9,8,8,0,0,0,1,2,3,3676,0,3676,2006,7
200601,9,9,8,8,0,0,1,1,2,3,3530,1,3530,2006,7
200601,10,10,9,9,1,2,0,1,1,2,5174,0,5174,2006,7
200601,10,10,9,9,1,2,1,1,1,2,4680,1,4680,2006,7
200601,13,13,12,12,1,3,0,1,1,2,16385,0,16385,2006,7
200601,13,13,12,12,1,3,1,1,1,2,15573,1,15573,2006,7
200601,14,14,13,13,1,2,0,1,1,2,11455,0,11455,2006,7
200601,14,14,13,13,1,2,1,1,1,2,10399,1,10399,2006,7
200601,15,15,14,14,1,2,0,1,1,2,11773,0,11773,2006,7
200601,15,15,14,14,1,2,1,1,1,2,11480,1,11480,2006,7
200601,16,16,10,10,0,0,0,0,0,4,17152,0,17152,2006,7
200601,16,16,10,10,0,0,0,1,0,4,46377,0,46377,2006,7
200601,16,16,10,10,0,0,1,0,0,4,15650,1,15650,2006,7
200601,16,16,10,10,0,0,1,1,0,4,42321,1,42321,2006,7
200601,17,17,15,15,1,2,0,1,1,1,12939,0,12939,2006,7
200601,17,17,15,15,1,2,1,1,1,1,12688,1,12688,2006,7
200601,18,18,16,16,0,0,0,0,0,0,12096,0,12096,2006,7
200601,18,18,16,16,0,0,1,0,0,0,11071,1,11071,2006,7
200601,19,19,17,17,0,0,0,1,0,4,7478,0,7478,2006,7
200601,19,19,17,17,0,0,1,1,0,4,7255,1,7255,2006,7
200601,20,20,6,6,0,0,0,1,0,0,3483,0,3483,2006,7
200601,20,20,6,6,0,0,1,1,0,0,3613,1,3613,2006,7
200601,23,23,20,20,1,2,0,1,1,2,8755,0,8755,2006,7
200601,23,23,20,20,1,2,1,1,1,2,7819,1,7819,2006,7
200601,24,24,21,21,1,3,0,1,1,2,7421,0,7421,2006,7
200601,24,24,21,21,1,3,1,1,1,2,6508,1,6508,2006,7
200601,25,25,22,22,1,2,0,1,1,2,6323,0,6323,2006,7
200601,25,25,22,22,1,2,1,1,1,2,4759,1,4759,2006,7
200601,26,26,23,23,1,3,0,1,1,1,15751,0,15751,2006,7
200601,26,26,23,23,1,3,1,1,1,1,14551,1,14551,2006,7
200601,27,27,24,24,0,0,0,1,0,0,1404,0,1404,2006,7
200601,27,27,24,24,0,0,1,1,0,0,1140,1,1140,2006,7
200601,28,28,25,25,1,5,0,1,1,1,8043,0,8043,2006,7
200601,28,28,25,25,1,5,1,1,1,1,7313,1,7313,2006,7
200601,29,29,26,26,0,0,0,1,0,0,1758,0,1758,2006,7
200601,29,29,26,26,0,0,1,1,0,0,2451,1,2451,2006,7
200601,30,30,27,27,0,0,0,1,0,4,39379,0,39379,2006,7
200601,30,30,27,27,0,0,1,1,0,4,38256,1,38256,2006,7
200601,30,30,27,27,1,2,0,1,1,2,6677,0,6677,2006,7
200601,30,30,27,27,1,2,1,1,1,2,5751,1,5751,2006,7
200601,31,31,28,28,1,2,0,1,1,2,11503,0,11503,2006,7
200601,31,31,28,28,1,2,1,1,1,2,11854,1,11854,2006,7
200601,32,32,29,29,1,2,0,1,1,1,18735,0,18735,2006,7
200601,32,32,29,29,1,2,1,1,1,1,17786,1,17786,2006,7
200601,33,33,10,10,0,0,0,1,0,4,4753,0,4753,2006,7
200601,33,33,10,10,0,0,1,1,0,4,3666,1,3666,2006,7
200601,33,33,30,30,0,0,0,1,2,5,91151,0,91151,2006,7
